Respondent_ID,Age,Gender,Region,Segment,Primary_Passion,Secondary_Passion,Key_Behavior_1,Key_Behavior_2,Social_Media_Hours_Day,Online_Shopping_Month,Avg_Order_Value,Brand_Switches_Year,Influencer_Trust,Sustainability_Score,Price_Sensitivity,Quality_Willingness_Pay,Experience_Over_Things,TikTok_User,Instagram_User,YouTube_Hours_Week,Podcast_Listener,Traditional_TV,Fast_Fashion_Buyer,Resale_Platform_User,Subscription_Services,Impulse_Buyer_Score
GZ01327,22,Male,Saskatchewan,Creative Expressors,Self-Expression,Music,Brand as identity,Unique purchases,5.6,18,44.34,3,2,5,1,2,1,1,1,8.5,0,0,1,1,2,5
GZ01328,25,Female,Alberta,Eco Warriors,Sustainability,Activism,Buy sustainable,Conscious consumption,5.6,7,84.98,1,1,1,2,1,5,1,0,25.9,1,0,0,1,1,1
GZ01329,18,Male,Quebec,Digital Natives,Streaming,Tech,High online shopping,Influencer-driven,3.1,2,189.42,9,2,5,5,5,2,1,1,6.5,0,1,0,0,5,3
GZ01330,25,Non-binary,Saskatchewan,Experience Seekers,Travel,Food,Spend on experiences,FOMO-driven,5.1,9,153.76,14,2,3,1,2,3,1,0,18.7,0,1,1,0,1,2
GZ01331,19,Female,Ontario,Wellness Focused,Mindfulness,Mental Health,Premium health products,Self-care priority,8.0,8,158.59,3,3,2,4,2,1,0,1,24.1,0,1,0,0,5,2
GZ01332,18,Female,Manitoba,Side Hustlers,Entrepreneurship,Learning,Value-conscious,ROI-focused,5.7,2,59.09,1,3,2,2,2,1,0,1,16.5,0,0,1,0,2,4
GZ01333,19,Male,British Columbia,Digital Natives,Gaming,Tech,High online shopping,Influencer-driven,5.9,19,168.48,14,2,3,1,5,5,1,0,7.5,0,0,0,0,6,5
GZ01334,19,Male,Saskatchewan,Digital Natives,Tech,Tech,High online shopping,Influencer-driven,3.6,5,60.83,2,5,2,3,2,3,1,0,8.9,1,0,0,1,5,3
GZ01335,21,Male,Atlantic,Wellness Focused,Mental Health,Mindfulness,Premium health products,Self-care priority,4.6,5,165.88,9,1,2,5,4,1,0,1,13.7,0,0,1,0,7,2
GZ01336,23,Non-binary,Territories,Wellness Focused,Mental Health,Mental Health,Premium health products,Self-care priority,5.2,13,128.97,0,5,3,2,1,3,0,1,14.3,1,0,1,1,2,5
GZ01337,19,Male,Manitoba,Eco Warriors,Environment,Sustainability,Buy sustainable,Conscious consumption,5.9,11,58.12,1,1,5,1,2,2,1,0,18.1,0,1,0,1,4,1
GZ01338,19,Male,Saskatchewan,Experience Seekers,Adventure,Travel,Spend on experiences,FOMO-driven,7.9,9,196.68,5,4,5,4,1,4,1,0,10.0,1,0,1,0,3,1
GZ01339,22,Female,Alberta,Creative Expressors,Art,Fashion,Brand as identity,Unique purchases,4.5,15,176.97,8,3,3,3,4,1,1,1,22.9,1,0,1,1,6,2
GZ01340,22,Male,Territories,Creative Expressors,Music,Self-Expression,Brand as identity,Unique purchases,6.3,11,185.78,10,5,3,4,5,2,1,1,7.9,0,0,0,1,2,4
GZ01341,21,Male,British Columbia,Creative Expressors,Music,Art,Brand as identity,Unique purchases,5.1,13,59.03,1,4,4,3,2,4,0,1,21.7,0,0,0,0,2,2
GZ01342,19,Male,Ontario,Creative Expressors,Art,Art,Brand as identity,Unique purchases,4.2,15,108.7,0,2,4,2,4,3,1,1,15.4,0,1,0,0,7,5
GZ01343,24,Female,Manitoba,Experience Seekers,Food,Travel,Spend on experiences,FOMO-driven,7.3,12,157.86,7,4,4,4,4,1,0,0,5.9,0,0,0,0,7,3
GZ01344,22,Male,Territories,Eco Warriors,Environment,Organic Food,Buy sustainable,Conscious consumption,3.2,11,42.17,7,1,1,3,4,4,1,0,19.0,1,0,0,0,4,4
GZ01345,25,Male,Saskatchewan,Wellness Focused,Mindfulness,Mental Health,Premium health products,Self-care priority,3.3,2,47.94,4,4,4,1,2,2,1,0,22.1,0,0,0,1,2,3
GZ01346,24,Non-binary,British Columbia,Creative Expressors,Music,Self-Expression,Brand as identity,Unique purchases,4.3,7,54.81,9,2,4,2,2,3,0,0,9.4,0,1,0,1,0,2
GZ01347,20,Non-binary,Alberta,Digital Natives,Gaming,Tech,High online shopping,Influencer-driven,4.0,12,48.72,11,4,3,3,1,2,1,1,20.2,0,0,0,1,3,4
GZ01348,25,Female,Territories,Creative Expressors,Music,Art,Brand as identity,Unique purchases,2.3,7,176.41,1,3,1,2,1,4,0,0,5.3,0,1,0,1,5,3
GZ01349,22,Female,Atlantic,Side Hustlers,Finance,Personal Growth,Value-conscious,ROI-focused,5.3,13,184.15,2,2,3,2,5,1,1,1,26.1,1,0,1,1,4,3
GZ01350,24,Male,Saskatchewan,Digital Natives,Social Media,Streaming,High online shopping,Influencer-driven,6.9,3,47.75,14,5,2,2,2,4,1,0,25.6,0,1,0,0,4,2
GZ01351,20,Male,British Columbia,Side Hustlers,Finance,Personal Growth,Value-conscious,ROI-focused,4.4,15,50.52,9,5,3,2,4,1,0,0,7.5,1,1,1,0,7,2
GZ01352,19,Non-binary,Territories,Experience Seekers,Food,Music Festivals,Spend on experiences,FOMO-driven,6.3,16,32.64,8,3,2,1,2,1,1,0,20.6,1,1,1,0,7,2
GZ01353,24,Male,Alberta,Experience Seekers,Travel,Adventure,Spend on experiences,FOMO-driven,5.2,10,188.85,7,2,5,3,1,1,0,1,7.5,1,1,1,0,3,3
GZ01354,22,Non-binary,Atlantic,Creative Expressors,Music,Music,Brand as identity,Unique purchases,7.2,9,104.03,9,1,5,3,3,1,0,0,6.3,0,1,0,0,1,4
GZ01355,22,Female,Saskatchewan,Side Hustlers,Finance,Entrepreneurship,Value-conscious,ROI-focused,4.9,19,157.21,6,5,5,1,2,1,0,1,19.2,0,0,0,1,4,4
GZ01356,23,Male,Alberta,Creative Expressors,Self-Expression,Self-Expression,Brand as identity,Unique purchases,3.5,6,198.78,9,4,3,2,2,2,0,1,7.8,0,0,1,0,7,4
GZ01357,22,Female,Quebec,Digital Natives,Social Media,Gaming,High online shopping,Influencer-driven,2.7,17,56.34,9,1,2,3,1,3,0,1,11.2,1,0,0,1,5,4
GZ01358,23,Male,Atlantic,Eco Warriors,Environment,Organic Food,Buy sustainable,Conscious consumption,4.8,19,48.72,8,5,4,3,4,2,1,1,16.6,0,1,1,1,4,4
GZ01359,25,Male,British Columbia,Wellness Focused,Nutrition,Nutrition,Premium health products,Self-care priority,3.0,4,123.43,9,1,1,2,2,3,0,1,8.0,1,0,0,1,0,3
GZ01360,25,Male,Atlantic,Creative Expressors,Self-Expression,Art,Brand as identity,Unique purchases,4.1,12,102.02,5,2,5,3,2,1,0,0,26.5,1,0,0,1,6,5
GZ01361,23,Non-binary,Ontario,Wellness Focused,Mental Health,Nutrition,Premium health products,Self-care priority,4.9,10,89.32,9,1,1,2,2,1,1,0,24.3,0,1,1,1,3,4
GZ01362,20,Female,Saskatchewan,Experience Seekers,Adventure,Travel,Spend on experiences,FOMO-driven,7.4,10,47.12,4,3,5,5,2,4,1,1,22.5,1,0,0,1,7,2
GZ01363,20,Male,Saskatchewan,Experience Seekers,Travel,Food,Spend on experiences,FOMO-driven,2.5,16,155.23,6,2,1,4,5,1,1,1,15.8,1,1,0,0,7,1
GZ01364,23,Male,Atlantic,Digital Natives,Tech,Streaming,High online shopping,Influencer-driven,6.9,14,181.79,8,1,5,2,2,1,0,0,16.6,0,0,0,1,1,1
GZ01365,21,Male,Manitoba,Creative Expressors,Art,Fashion,Brand as identity,Unique purchases,6.0,12,148.84,6,4,3,5,3,5,0,1,22.7,1,0,0,1,5,5
GZ01366,20,Female,Saskatchewan,Experience Seekers,Food,Food,Spend on experiences,FOMO-driven,6.7,19,140.2,2,2,3,3,4,5,0,0,17.1,0,0,1,0,6,5
GZ01367,20,Female,Atlantic,Digital Natives,Streaming,Streaming,High online shopping,Influencer-driven,6.4,10,92.79,9,3,1,1,2,3,1,1,11.1,1,0,1,1,2,4
GZ01368,23,Male,Saskatchewan,Experience Seekers,Adventure,Travel,Spend on experiences,FOMO-driven,3.8,10,155.69,14,2,4,4,4,5,1,0,26.7,1,1,1,0,7,1
GZ01369,19,Female,Atlantic,Experience Seekers,Travel,Travel,Spend on experiences,FOMO-driven,5.8,14,138.45,9,5,5,2,2,1,0,0,10.9,1,1,0,0,0,4
GZ01370,21,Male,British Columbia,Side Hustlers,Entrepreneurship,Learning,Value-conscious,ROI-focused,7.1,6,186.95,4,1,5,3,1,3,1,0,28.4,1,0,0,1,3,5
GZ01371,20,Female,Ontario,Side Hustlers,Personal Growth,Finance,Value-conscious,ROI-focused,3.6,3,125.27,7,3,4,1,5,1,0,1,18.7,0,1,0,1,0,2
GZ01372,23,Male,Atlantic,Experience Seekers,Food,Adventure,Spend on experiences,FOMO-driven,2.7,10,36.54,14,5,1,4,1,1,1,1,20.0,0,0,0,0,3,2
GZ01373,22,Non-binary,Alberta,Eco Warriors,Sustainability,Activism,Buy sustainable,Conscious consumption,7.7,6,44.48,8,2,2,3,4,2,1,1,24.3,0,0,1,1,2,2
GZ01374,24,Male,Atlantic,Wellness Focused,Nutrition,Nutrition,Premium health products,Self-care priority,7.1,12,91.43,11,5,5,3,3,3,1,1,27.2,1,1,1,0,6,5
GZ01375,23,Non-binary,Manitoba,Experience Seekers,Travel,Music Festivals,Spend on experiences,FOMO-driven,5.2,4,117.4,5,3,5,1,3,5,0,0,19.3,0,0,1,0,0,5
GZ01376,25,Non-binary,Manitoba,Experience Seekers,Adventure,Music Festivals,Spend on experiences,FOMO-driven,4.0,14,51.53,11,5,2,5,4,5,1,1,13.5,0,1,1,1,7,2
GZ01377,25,Male,Manitoba,Digital Natives,Tech,Streaming,High online shopping,Influencer-driven,3.5,9,144.99,8,4,4,3,3,2,1,1,18.7,0,0,1,1,1,1
GZ01378,20,Male,Territories,Side Hustlers,Finance,Learning,Value-conscious,ROI-focused,6.6,4,166.73,9,1,5,4,4,4,1,1,8.6,1,1,1,0,1,2
GZ01379,21,Non-binary,Ontario,Wellness Focused,Nutrition,Mental Health,Premium health products,Self-care priority,4.2,7,122.19,11,5,5,4,2,2,1,0,9.5,1,0,0,1,3,4
GZ01380,19,Female,British Columbia,Digital Natives,Tech,Streaming,High online shopping,Influencer-driven,3.9,15,87.87,13,2,4,3,3,4,1,1,14.3,1,1,1,1,4,3
GZ01381,24,Non-binary,Quebec,Digital Natives,Gaming,Social Media,High online shopping,Influencer-driven,4.8,11,47.96,6,4,1,5,2,4,1,0,23.8,1,1,0,1,7,3
GZ01382,23,Non-binary,Alberta,Side Hustlers,Entrepreneurship,Learning,Value-conscious,ROI-focused,5.2,13,198.26,8,5,1,5,4,4,1,1,27.6,0,1,1,1,5,3
GZ01383,20,Non-binary,Quebec,Experience Seekers,Travel,Food,Spend on experiences,FOMO-driven,2.6,19,138.45,13,4,1,5,3,2,1,0,17.9,1,1,0,1,0,5
GZ01384,24,Female,Territories,Experience Seekers,Adventure,Travel,Spend on experiences,FOMO-driven,7.7,8,155.21,13,2,4,4,4,1,1,0,24.6,1,1,1,0,3,5
GZ01385,23,Female,Ontario,Eco Warriors,Sustainability,Organic Food,Buy sustainable,Conscious consumption,4.9,17,123.79,0,5,3,1,5,1,1,1,24.2,1,1,0,1,3,2
GZ01386,21,Female,British Columbia,Wellness Focused,Nutrition,Mindfulness,Premium health products,Self-care priority,6.1,10,130.47,2,3,4,5,4,4,0,1,20.1,1,1,1,1,3,3
GZ01387,24,Non-binary,Saskatchewan,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,6.4,5,108.34,11,2,3,5,4,5,1,0,28.7,0,1,1,0,6,1
GZ01388,20,Non-binary,Saskatchewan,Digital Natives,Gaming,Streaming,High online shopping,Influencer-driven,4.1,11,168.11,11,2,2,5,1,5,0,0,12.2,1,0,1,1,3,1
GZ01389,25,Non-binary,British Columbia,Eco Warriors,Activism,Activism,Buy sustainable,Conscious consumption,4.5,17,92.78,1,2,5,3,4,4,1,1,15.6,0,1,0,1,7,5
GZ01390,25,Male,Alberta,Wellness Focused,Mindfulness,Mindfulness,Premium health products,Self-care priority,4.2,9,88.18,2,3,5,1,1,2,0,0,11.7,1,1,1,1,5,5
GZ01391,21,Male,Manitoba,Side Hustlers,Finance,Personal Growth,Value-conscious,ROI-focused,5.3,4,144.37,3,5,3,2,2,5,0,0,8.5,1,1,0,1,3,4
GZ01392,25,Male,Territories,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,2.3,11,51.59,12,1,4,5,2,5,1,0,11.5,1,1,0,1,6,1
GZ01393,19,Non-binary,Quebec,Experience Seekers,Travel,Adventure,Spend on experiences,FOMO-driven,5.1,5,48.24,0,5,3,4,4,4,0,1,18.6,1,0,1,0,1,5
GZ01394,25,Non-binary,British Columbia,Experience Seekers,Food,Travel,Spend on experiences,FOMO-driven,6.4,6,115.75,10,5,4,1,2,2,0,1,28.3,0,1,1,1,2,3
GZ01395,20,Male,Territories,Side Hustlers,Finance,Finance,Value-conscious,ROI-focused,5.2,18,170.91,11,3,3,1,1,5,0,1,18.5,0,0,0,0,6,3
GZ01396,22,Non-binary,Manitoba,Eco Warriors,Sustainability,Environment,Buy sustainable,Conscious consumption,6.0,8,124.39,13,4,3,3,5,1,0,1,24.1,1,0,0,1,4,3
GZ01397,18,Non-binary,British Columbia,Side Hustlers,Personal Growth,Personal Growth,Value-conscious,ROI-focused,5.4,12,75.29,6,5,1,5,1,1,0,0,26.6,0,1,1,0,2,2
GZ01398,20,Non-binary,British Columbia,Digital Natives,Streaming,Tech,High online shopping,Influencer-driven,7.0,4,57.03,7,1,1,2,2,5,1,0,19.7,0,0,0,0,4,2
GZ01399,24,Female,Quebec,Side Hustlers,Personal Growth,Learning,Value-conscious,ROI-focused,7.4,13,50.04,13,4,3,2,3,5,1,1,19.3,0,0,0,0,7,2
GZ01400,24,Male,Ontario,Eco Warriors,Organic Food,Activism,Buy sustainable,Conscious consumption,3.9,8,126.49,14,4,4,5,2,4,1,1,11.6,1,0,0,1,7,5
GZ01401,19,Non-binary,Alberta,Eco Warriors,Activism,Organic Food,Buy sustainable,Conscious consumption,4.3,5,100.92,10,4,4,5,2,5,1,0,28.4,1,1,0,1,3,1
GZ01402,22,Female,Alberta,Creative Expressors,Fashion,Fashion,Brand as identity,Unique purchases,3.0,16,50.71,8,3,2,1,2,4,0,0,21.7,0,0,1,1,2,2
GZ01403,25,Non-binary,Quebec,Eco Warriors,Activism,Environment,Buy sustainable,Conscious consumption,6.2,7,72.89,1,5,3,2,5,5,0,1,25.8,0,1,0,1,2,2
GZ01404,21,Male,British Columbia,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,3.4,17,82.84,2,4,2,5,3,5,0,1,27.7,1,0,1,0,2,3
GZ01405,23,Non-binary,Territories,Wellness Focused,Mindfulness,Mental Health,Premium health products,Self-care priority,3.2,4,82.72,0,4,1,1,1,2,1,0,19.2,0,1,1,0,3,2
GZ01406,23,Female,Territories,Side Hustlers,Personal Growth,Learning,Value-conscious,ROI-focused,6.1,8,79.14,6,2,5,2,2,3,1,0,19.1,0,1,0,1,5,1
GZ01407,23,Non-binary,British Columbia,Wellness Focused,Mindfulness,Mindfulness,Premium health products,Self-care priority,7.9,9,185.89,12,1,2,2,1,2,1,0,7.4,1,0,1,1,5,5
GZ01408,21,Male,Ontario,Eco Warriors,Environment,Sustainability,Buy sustainable,Conscious consumption,6.2,18,54.49,2,5,3,4,5,5,1,0,9.1,1,0,0,1,0,2
GZ01409,21,Non-binary,Quebec,Digital Natives,Social Media,Streaming,High online shopping,Influencer-driven,3.1,15,100.97,1,5,5,2,3,5,0,0,17.0,1,0,0,1,5,4
GZ01410,22,Female,Quebec,Experience Seekers,Food,Adventure,Spend on experiences,FOMO-driven,2.8,2,50.64,12,2,2,4,5,4,0,1,23.1,1,0,0,0,2,1
GZ01411,18,Male,Quebec,Experience Seekers,Travel,Travel,Spend on experiences,FOMO-driven,3.8,6,39.58,3,5,5,1,1,1,0,1,25.0,1,1,1,1,3,2
GZ01412,19,Male,Alberta,Eco Warriors,Activism,Sustainability,Buy sustainable,Conscious consumption,7.4,17,187.99,0,3,5,1,2,5,0,0,10.8,1,1,0,0,5,2
GZ01413,21,Female,Atlantic,Wellness Focused,Fitness,Mindfulness,Premium health products,Self-care priority,5.2,19,35.72,8,3,1,5,3,1,0,0,18.4,0,0,1,0,6,2
GZ01414,18,Male,Alberta,Wellness Focused,Mindfulness,Fitness,Premium health products,Self-care priority,2.2,6,197.67,8,3,4,3,5,5,0,0,12.6,0,1,0,1,2,4
GZ01415,25,Male,British Columbia,Eco Warriors,Environment,Organic Food,Buy sustainable,Conscious consumption,2.8,15,60.98,3,5,3,2,5,3,0,0,15.0,1,0,0,1,4,2
GZ01416,22,Female,Atlantic,Experience Seekers,Adventure,Travel,Spend on experiences,FOMO-driven,3.6,3,126.3,12,4,4,1,1,1,0,1,17.1,0,1,0,1,6,3
GZ01417,23,Non-binary,Ontario,Side Hustlers,Personal Growth,Learning,Value-conscious,ROI-focused,5.3,14,150.87,11,1,3,2,3,4,0,0,26.3,0,0,1,1,1,2
GZ01418,23,Male,Saskatchewan,Digital Natives,Social Media,Gaming,High online shopping,Influencer-driven,2.9,10,186.52,0,1,1,3,5,5,0,1,28.3,1,0,0,1,1,4
GZ01419,21,Non-binary,Alberta,Wellness Focused,Nutrition,Mindfulness,Premium health products,Self-care priority,4.7,14,35.69,2,1,2,1,4,5,1,1,9.4,1,0,1,1,1,5
GZ01420,19,Female,Atlantic,Side Hustlers,Finance,Personal Growth,Value-conscious,ROI-focused,4.5,5,157.53,5,4,2,2,1,4,1,1,14.3,0,1,0,0,7,3
GZ01421,24,Female,Manitoba,Experience Seekers,Travel,Adventure,Spend on experiences,FOMO-driven,2.5,17,57.94,14,4,4,2,5,3,1,1,26.4,0,1,1,1,6,2
GZ01422,19,Non-binary,British Columbia,Digital Natives,Tech,Tech,High online shopping,Influencer-driven,4.9,15,96.26,5,5,3,3,3,2,0,0,26.2,1,0,1,0,7,3
GZ01423,18,Non-binary,Ontario,Experience Seekers,Travel,Adventure,Spend on experiences,FOMO-driven,5.7,15,130.79,10,2,2,3,4,5,1,1,13.7,1,0,0,1,5,4
GZ01424,22,Non-binary,Atlantic,Wellness Focused,Nutrition,Fitness,Premium health products,Self-care priority,5.6,13,80.43,12,5,2,1,5,2,1,1,19.2,1,0,1,1,3,4
GZ01425,23,Male,Manitoba,Creative Expressors,Music,Self-Expression,Brand as identity,Unique purchases,6.6,8,80.22,14,1,4,2,3,2,1,0,7.4,0,1,0,0,1,1
GZ01426,21,Male,Alberta,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,2.0,12,105.94,9,3,1,2,3,1,0,1,9.2,1,1,0,1,6,2
GZ01427,24,Female,Quebec,Eco Warriors,Activism,Sustainability,Buy sustainable,Conscious consumption,5.8,19,138.0,12,4,2,3,1,4,1,0,9.2,0,1,1,0,3,4
GZ01428,22,Non-binary,Ontario,Wellness Focused,Fitness,Mindfulness,Premium health products,Self-care priority,2.7,13,131.07,2,3,1,2,4,1,0,1,28.1,0,1,1,1,0,2
GZ01429,20,Non-binary,Alberta,Eco Warriors,Activism,Activism,Buy sustainable,Conscious consumption,3.2,4,73.32,14,4,4,2,2,3,1,0,23.8,0,1,1,0,0,4
GZ01430,18,Male,Saskatchewan,Wellness Focused,Fitness,Fitness,Premium health products,Self-care priority,6.6,9,82.14,7,3,1,1,4,1,1,1,9.9,0,0,1,1,4,2
GZ01431,20,Non-binary,Ontario,Digital Natives,Gaming,Tech,High online shopping,Influencer-driven,4.8,6,191.4,3,4,2,3,5,1,1,1,27.1,0,1,1,1,5,4
GZ01432,21,Female,Quebec,Wellness Focused,Mindfulness,Mindfulness,Premium health products,Self-care priority,7.6,14,51.48,10,3,4,4,5,1,1,0,25.0,1,1,1,0,1,3
GZ01433,22,Male,British Columbia,Creative Expressors,Music,Music,Brand as identity,Unique purchases,6.4,5,130.1,13,5,1,1,5,4,1,0,14.5,1,0,0,0,5,3
GZ01434,20,Female,British Columbia,Digital Natives,Tech,Social Media,High online shopping,Influencer-driven,3.4,2,166.36,12,4,3,4,1,5,1,1,13.6,0,0,1,1,4,2
GZ01435,22,Non-binary,Ontario,Experience Seekers,Travel,Music Festivals,Spend on experiences,FOMO-driven,4.7,5,104.41,5,4,2,2,1,1,0,1,15.1,1,1,1,1,4,4
GZ01436,19,Non-binary,Ontario,Side Hustlers,Entrepreneurship,Finance,Value-conscious,ROI-focused,7.2,4,79.71,1,2,4,1,1,2,0,1,30.0,1,0,0,0,6,1
GZ01437,20,Male,Ontario,Wellness Focused,Fitness,Mental Health,Premium health products,Self-care priority,2.8,14,172.72,9,3,5,5,4,3,1,1,13.5,0,0,1,0,3,2
GZ01438,25,Male,Atlantic,Creative Expressors,Music,Self-Expression,Brand as identity,Unique purchases,7.0,10,150.71,8,3,1,1,4,3,0,0,6.5,1,1,1,0,1,3
GZ01439,23,Male,Atlantic,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,3.4,5,168.05,1,5,3,4,1,5,0,1,13.9,1,0,1,1,6,1
GZ01440,22,Female,Alberta,Side Hustlers,Learning,Entrepreneurship,Value-conscious,ROI-focused,6.7,8,140.73,8,3,3,2,1,2,0,1,26.1,0,1,1,0,0,2
GZ01441,22,Male,British Columbia,Eco Warriors,Environment,Organic Food,Buy sustainable,Conscious consumption,2.7,11,141.61,10,5,1,3,3,3,1,1,13.7,0,0,1,1,5,2
GZ01442,19,Non-binary,Territories,Digital Natives,Tech,Social Media,High online shopping,Influencer-driven,3.6,17,114.26,0,4,1,5,5,2,1,0,14.2,0,1,0,0,1,5
GZ01443,23,Non-binary,Ontario,Digital Natives,Tech,Tech,High online shopping,Influencer-driven,4.5,11,152.04,9,3,4,1,2,3,1,1,19.8,1,0,0,0,3,5
GZ01444,22,Female,Atlantic,Digital Natives,Gaming,Social Media,High online shopping,Influencer-driven,3.9,18,62.24,8,2,1,4,2,4,1,1,26.1,0,1,0,1,3,4
GZ01445,19,Non-binary,Alberta,Experience Seekers,Adventure,Food,Spend on experiences,FOMO-driven,5.6,9,183.04,13,3,2,4,1,4,0,1,15.4,1,1,0,1,6,5
GZ01446,22,Non-binary,Alberta,Creative Expressors,Art,Fashion,Brand as identity,Unique purchases,2.0,19,76.49,6,5,2,1,1,3,1,0,10.1,0,1,0,0,1,3
GZ01447,21,Female,Manitoba,Wellness Focused,Nutrition,Fitness,Premium health products,Self-care priority,5.7,9,147.55,9,4,2,3,5,2,0,0,25.5,0,1,0,0,5,4
GZ01448,21,Non-binary,Saskatchewan,Side Hustlers,Learning,Personal Growth,Value-conscious,ROI-focused,2.6,8,40.98,8,3,1,1,2,2,1,1,15.3,0,0,1,0,0,2
GZ01449,24,Female,Ontario,Wellness Focused,Mindfulness,Mental Health,Premium health products,Self-care priority,5.7,2,68.6,13,1,3,2,1,3,0,1,7.6,0,1,0,1,5,1
GZ01450,20,Male,British Columbia,Experience Seekers,Travel,Food,Spend on experiences,FOMO-driven,2.2,10,180.89,12,1,5,5,2,4,0,1,11.3,0,1,1,0,1,3
GZ01451,22,Male,Saskatchewan,Digital Natives,Social Media,Streaming,High online shopping,Influencer-driven,4.3,15,178.8,6,5,4,1,4,2,1,0,29.1,0,1,1,1,6,4
GZ01452,21,Non-binary,Saskatchewan,Digital Natives,Gaming,Social Media,High online shopping,Influencer-driven,4.3,5,36.83,12,3,2,2,3,4,0,1,20.7,0,0,1,0,5,3
GZ01453,21,Male,British Columbia,Experience Seekers,Travel,Travel,Spend on experiences,FOMO-driven,7.1,16,189.4,0,2,2,1,3,5,1,1,19.5,0,1,1,0,1,1
GZ01454,25,Female,Alberta,Experience Seekers,Music Festivals,Music Festivals,Spend on experiences,FOMO-driven,6.7,19,148.74,5,3,4,5,1,5,1,1,17.0,0,1,1,1,7,3
GZ01455,22,Non-binary,Territories,Eco Warriors,Environment,Sustainability,Buy sustainable,Conscious consumption,7.5,4,61.39,1,3,1,2,3,4,0,1,27.7,0,0,0,1,5,5
GZ01456,19,Female,Atlantic,Digital Natives,Social Media,Tech,High online shopping,Influencer-driven,3.0,8,145.06,6,4,3,4,2,4,0,1,8.4,0,0,1,0,3,5
GZ01457,18,Female,Alberta,Eco Warriors,Organic Food,Sustainability,Buy sustainable,Conscious consumption,3.1,9,49.0,8,4,4,5,3,2,0,1,7.6,0,0,1,1,3,2
GZ01458,21,Female,Alberta,Side Hustlers,Learning,Personal Growth,Value-conscious,ROI-focused,7.2,16,182.73,9,2,3,3,5,3,0,1,23.6,1,0,0,1,6,5
GZ01459,24,Female,Manitoba,Creative Expressors,Fashion,Self-Expression,Brand as identity,Unique purchases,5.7,5,195.87,0,2,5,4,2,2,0,1,29.7,0,1,0,1,4,2
GZ01460,25,Non-binary,Alberta,Wellness Focused,Fitness,Mindfulness,Premium health products,Self-care priority,3.5,15,184.39,1,2,2,4,3,2,1,1,17.0,0,0,0,0,3,5
GZ01461,22,Male,Manitoba,Eco Warriors,Environment,Environment,Buy sustainable,Conscious consumption,7.6,11,46.5,12,5,5,2,4,4,0,0,12.4,0,0,1,0,0,2
GZ01462,25,Female,Ontario,Eco Warriors,Environment,Activism,Buy sustainable,Conscious consumption,2.3,9,187.0,13,5,2,1,2,5,0,1,18.8,0,0,1,0,0,3
GZ01463,21,Female,Atlantic,Side Hustlers,Learning,Personal Growth,Value-conscious,ROI-focused,6.1,3,117.01,11,4,2,2,4,4,1,0,26.1,1,0,1,0,7,4
GZ01464,24,Male,Territories,Creative Expressors,Fashion,Self-Expression,Brand as identity,Unique purchases,6.4,15,58.97,1,5,1,2,1,3,1,1,9.6,0,1,0,1,0,3
GZ01465,25,Female,Alberta,Eco Warriors,Sustainability,Environment,Buy sustainable,Conscious consumption,7.7,3,79.72,11,1,5,2,5,3,0,0,24.7,0,1,0,0,5,1
GZ01466,19,Non-binary,British Columbia,Side Hustlers,Personal Growth,Learning,Value-conscious,ROI-focused,4.3,18,136.45,11,3,4,1,4,4,1,0,23.5,1,1,0,1,4,5
GZ01467,25,Male,Ontario,Eco Warriors,Activism,Environment,Buy sustainable,Conscious consumption,3.3,13,196.52,10,5,4,3,5,3,1,1,23.7,0,0,1,1,0,1
GZ01468,18,Male,Atlantic,Digital Natives,Tech,Gaming,High online shopping,Influencer-driven,3.1,7,90.54,6,5,1,3,2,3,0,1,6.1,0,1,0,1,6,4
GZ01469,24,Non-binary,Manitoba,Eco Warriors,Activism,Organic Food,Buy sustainable,Conscious consumption,2.1,17,92.25,9,5,1,3,3,2,0,1,26.4,0,1,0,0,2,2
GZ01470,21,Female,Quebec,Creative Expressors,Self-Expression,Self-Expression,Brand as identity,Unique purchases,6.6,18,130.53,1,1,2,5,3,5,0,0,10.0,0,0,0,0,1,4
GZ01471,24,Non-binary,Ontario,Experience Seekers,Food,Food,Spend on experiences,FOMO-driven,6.1,17,81.1,8,1,2,4,2,4,1,1,24.1,0,1,0,0,4,2
GZ01472,22,Female,Saskatchewan,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,7.9,12,53.2,9,3,1,5,4,5,0,1,29.5,0,0,0,0,2,1
GZ01473,20,Non-binary,Ontario,Digital Natives,Tech,Tech,High online shopping,Influencer-driven,4.7,14,101.23,4,5,4,4,4,1,1,1,15.5,0,1,1,1,2,1
GZ01474,24,Non-binary,Ontario,Eco Warriors,Activism,Sustainability,Buy sustainable,Conscious consumption,5.9,14,113.93,3,2,5,1,4,5,0,1,15.4,0,1,0,1,4,1
GZ01475,19,Male,Atlantic,Digital Natives,Tech,Gaming,High online shopping,Influencer-driven,2.1,13,198.77,14,4,2,3,3,5,1,0,5.0,1,1,1,0,5,4
